AGENCY_ID,LAST_NAME,FIRST_NAME,MIDDLE_INITIAL,GENDER,ADDRESS_LINE1,ADDRESS_LINE2,POSTAL_CODE,CITY,STATE,COUNTRY,PHONE,INCOME,NUMBER_CARS,NUMBER_CHILDREN,MARITAL_STATUS,AGE,CREDIT_RATING,OWN_OR_RENT_FLAG,EMPLOYER,NUMBER_CREDIT_CARDS,NET_WORTH
FAA12246,FAAMEOFBOVYRLMVSHEETEP,Lgquptcvskormkmeaaievkzvdea,N,,KFJGQZQYXCAPSYDXAONUZFPQHQNHJFFNWFMUFPBHTTVYQTWZOYXKCXRMQADFRSCGROB,ESZDJVVOEDRFMUOOYIMVERDFVUSJIELWTPMBPWYWGSWATJZTMZMURQNGDMFNRJWV,Ibinopmik,Sherbrooke,DC,United States of America,1-784-800-4442,102029.0,2.0,4.0,U,65.0,601.0,O,Staples,9.0,1668674.0
Nef12247,Nefvcaobfa,aeuosyvrlwlqtwguumsfa,A,f,Dyjcaieneredkgksniitquexesjhkncvpjchmccbtqlrqqafqoo,Biuhukjqgnbamhgkegesvmytr,CDCSUULE,Naperville,TN,United States of America,1-344-096-2698,247652.0,5.0,4.0,M,55.0,622.0,O,Unisys,3.0,2393174.0
meb12248,mebafwrfe,menksknkxjawmoofealguhhqz,,m,Wllqtrgyysmqfbuhmigvatrluskvmsxrvkqiesyzmlxyzbrkfmmwbubvbpvczibbhaqhv,SULYAMRCLYIERZLT,stssuzl,Moncton,MT,United States of America,1-904-085-4794,186555.0,2.0,2.0,S,19.0,795.0,,Wyeth,10.0,3148089.0
rkm12249,rkmlw,Gpcjjkpsinpixjv,,,wpfwzfthzykbmoqunrjlbxuqiafcvipksdfubufccvcxmbmkzplvbcxnqtew,Sgzyqwaidgwifvbzfxqbjzwvgvgcohxgyovbigtnmystivfhx,Ovrtpelmsrwl,San Bernardino,IL,Canada,1-911-754-0827,151602.0,0.0,0.0,M,70.0,484.0,O,Mutual Life Insurance,0.0,880419.0
ypd12250,ypdxa,TCBFCOYZYRITNTNRSBGKP,,,Odsdtserggoegndvemdxweegxmctsjpxjkximulmbtfgjfy,,WCBAWVULBQET,Elizabeth,WY,United States of America,1-130-181-5617,260323.0,2.0,3.0,M,96.0,,O,Assurant,6.0,2027217.0
Gcr12251,Gcrkayxcwznojhnig,Ytayazsocgxipvgzrnbrhxh,,,mfqrezpstyaqifimfqzfsowezikkmbiombeeszeuuikgyvkdtjartskupjnx,uzzwifdfikhfyhxalpmoecxrbkcgfesoextwncsqrjm,Nraddpsfkov,Colorado Springs,AL,United States of America,1-367-300-4355,46789.0,1.0,1.0,U,,791.0,O,Ingram Micro,1.0,2989768.0
Ham12252,Hamjuk,Znxprouemhtv,c,,Omlfigduxktzpzcuavrdltjfpyvepvlujl,UCWCXRBKFPWVGWHLOSMNHNMAUHBJWFZJYXKZHAOHRAQHANAVOFEBZPYRDVXE,Kadbewtmg,Irvine,OH,United States of America,1-160-772-9584,360248.0,1.0,0.0,W,56.0,303.0,O,Lexmark International,6.0,1643977.0
Fpv12253,Fpvwvlhsenseweimgmvsiaudbq,Lwubgzeqwbiehgaht,,F,,gopzcc,NENIOFQK,Hollywood,AK,United States of America,1-830-350-0801,361464.0,1.0,0.0,S,79.0,395.0,O,Dentsply International,7.0,2081414.0
qgd12254,qgdxlokeudkmqetauhonx,EYZKNXEZPCTNJZKEQIUXWVTCWJSKB,,F,WQETAABBJGFBTHNDLSHMGML,Kcavlwvtrseaqrmiqdxrnyvcsyjzlcrp,DZNPER,Mobile,OK,United States of America,1-172-219-9219,131165.0,3.0,0.0,S,45.0,686.0,O,Country Financial Services,10.0,2582386.0
Mmf12255,Mmfelestsrwkbpoaorpwc,Ipucdnpjzxpinkskkuujhqa,u,m,Rsdzuuhfzutworeskdcqzmgmgcdkmlkxzrzvtlpqwjvbtbbukqukvnbfkktysbraxslbqlojofrl,Nrjkffkaysphzemhwstdebvpa,Tdmzrwqrw,West Covina,Ontario,United States of America,1-863-514-4059,468222.0,0.0,0.0,S,34.0,611.0,O,Humana,8.0,745540.0
cch12256,cchfcocrcelhes,srsvttriphhusfwi,P,,Qixezehwymwmpoxjwbvxfodjdhopchxsmheifxotzljmhkscaxcndsmxlgopsiapa,yujiykbkzeecjlgdcctxjwubdiqlnyovmpgxvjzxhujkhwzleqnurszflruy,gsrnogwtayr,Savannah,GA,United States of America,1-294-746-4175,69986.0,0.0,4.0,D,63.0,605.0,R,General Motors,3.0,1556754.0
Mkl12257,Mklpeqcffvzospfvabepqoicfvou,Theupsokjmtfbalixemfxe,,,Jnibuzpzincqexkplgbjivdqvanaaxocxipzarwboshuauoenxtbrxwzldxrfxox,QPTATPOWDUXSREDIKWWKVMSIFFNJSNTUMJORIRUBLVCSMVKL,OXCNZSVORJMG,Thousand Oaks,MA,United States of America,1-660-731-4243,133905.0,2.0,2.0,U,11.0,446.0,R,Express Scripts,1.0,3619771.0
Cuu12258,Cuuqofdxlkxcxbetiaovvkdgot,Jpibxvfbwyhtx,,O,Loxjhephcidtqqmkowfsrnruevuizrhutxr,fszztqvrpxubxiewhwpbwqchwzmacokjxpfglcfxfbttppitdysxmbrtoaqjfv,Wlxanqiqfl,Buffalo,NH,,1-737-028-3170,125591.0,4.0,5.0,S,28.0,521.0,O,ON Semiconductor,10.0,2476699.0
SGI12259,SGISB,Wulkxrerjncgwjhnb,D,,Wxslnqsepbjds,DEHOGFLEVENBOCVPVOCOFAIPCTRKJPSAQEUZQVYLXKWJRJIDGCQHLNDTTU,Dzcaosu,Mount Pearl,ND,Canada,1-032-901-2864,329007.0,0.0,2.0,M,80.0,561.0,O,Interactive Brokers Group,7.0,384979.0
Dji12260,Djirjxhojhhatxgt,Hjhelx,,f,ylfgykmbzgwdficdhvivfhdknugejfbxfhkbscbjqbaumsz,Ntidizvjibpjhuomtzxeidfuxrgar,huuqds,Simi Valley,VA,United States of America,1-711-729-3213,72809.0,0.0,1.0,,64.0,348.0,,Phoenix,2.0,3355184.0
Zfm12261,Zfmvukwvhoh,Fhiptxsukxb,,,Ryvdjtzumvrbvirisjqypsmdjuwrdfp,Cczgfjrdxkmxhggskcavhrawdoedllvbxapifjzismfzlhkmklseosaobxvsphptowrsnnelne,,Louisville,NH,United States of America,1-942-080-0051,157097.0,0.0,,S,8.0,743.0,O,Cephalon,5.0,921503.0
HHH12262,HHHCPUTRAFKVRYQKBBTGGO,jbsjzf,T,M,Dricktksnneexehkgfxqntimhfwhxszvwnoynwhwlrxtlmfzdhzqhmdifzsmljpvwi,Ucsyvxcevquvsbkbxuuebljbtqtgyjmgwaaqlhgmvmrpqhgcwkkctmhftogmuebecddmkjm,Xivabp,Santa Clara,OK,United States of America,1-447-426-0512,306932.0,0.0,2.0,M,,524.0,O,Laclede Group,8.0,517122.0
Vns12263,Vnsfncs,Dnaoisntnzimrkjhnhcffmiutsws,,f,aduxfpmmnfefkilavgwstjrwe,Woyfyifinlgishjqstoonucetiebyovckbiqjrqzrrehww,Hcpqxxazwlk,New Haven,MD,United States of America,1-458-424-3020,146058.0,4.0,4.0,M,45.0,761.0,,General Growth Properties,8.0,3961463.0
Dno12264,Dnosusenygfhvntfczmwnedo,plpglinchhjmgcprn,,,Amllretponzoijorbqdblwplehydz,Xqbnewlsqchkohqlupahbwmekf,Sqixebddwws,Santa Fe,PA,United States of America,,129028.0,3.0,0.0,U,,382.0,O,Monsanto,0.0,2804105.0
SJR12265,SJRMMXRXJUQLPE,SWPLPVWXYAZZJMWURWIBCOVDFQLX,,,fbvtuvxkdjrqmyehy,Rrwiliwjbcobvosgmhaseuubamc,Ybkwyrqqylc,Fort Lauderdale,IA,United States of America,1-790-473-6022,48169.0,0.0,0.0,U,46.0,435.0,U,Solo Cup,6.0,3277048.0
VTJ12266,VTJEGMQISJTL,MMKOFNVYPCZYB,,,RKREBLQKJFHPACVZWDQWBXYIVVOGAXVSFKAHADGBMRTQUOIUGC,jazxsfeoo,Ukqlswgvpi,Mobile,WI,United States of America,1-505-924-5709,491094.0,2.0,3.0,M,68.0,402.0,O,MEMC Electronic Materials,4.0,2971203.0
Gsr12267,Gsrugdz,Jehrprtswwctufkbyit,g,F,QGTLJRMZVRRCQXRIAVYPCQQQTKQBAGDE,Oldcakeijsdtunrslrrabglbookbatrnoidjlwbvorioorzkuzlkfngeqqianfskbfswiskbclrqrs,Wtpaszitc,Boston,AK,United States of America,1-551-149-8734,156190.0,3.0,1.0,U,30.0,669.0,O,Gannett,7.0,923080.0
Uyk12268,Uykrwwxekne,ELFPFILXHNKACPYXBG,,f,oxtjqjikrgqobcsgnhadlmjjprftepefqreqodcxxkak,Dteeelfmasxlietzkianqtxiwqutlnsgfzjv,Zoyhxqdwj,El Monte,RI,,1-829-531-2121,210500.0,,4.0,D,92.0,438.0,,,4.0,1005552.0
SXM12269,SXMCBHDQNLGRMUVTYUCHFFEBND,Tclaovmtpraof,m,f,mgxjewmpsjgkpiobgkcscupi,Qtnntsnmoxfobzugqmwrkzfitlemyhadcw,mjuol,Fargo,AL,United States of America,1-621-209-7389,253563.0,5.0,2.0,U,16.0,826.0,O,Ball,5.0,1851067.0
ZQD12270,ZQDNLQCUSKIZDO,Xdwkkzxmv,D,,DCEJFSRPSHDLJRFCGOR,WIXCWKMPNTHGFXIWSSOXGMHDSNWKGFUZJRVQFTEKYOF,yssexxqks,Iqaluit,WV,United States of America,1-150-322-9590,38683.0,1.0,3.0,W,22.0,556.0,O,Charles Schwab,10.0,3168123.0
ELB12271,ELBTIKLFNWUROCWAMCQCWOFZWMD,Kczopdfsrvey,B,,uyeuoumlb,jftomtiinxztofkoaytwqtoamggpdvcafmaxkfvfantnsxrnwrbgxe,Ujppw,Pembroke Pines,CO,,1-629-868-1988,398600.0,3.0,4.0,S,24.0,440.0,O,Int. Business Machines,3.0,475083.0
MQH12272,MQHRMPHIQM,Bfqqdgx,F,,Ehptbbnknophslkedfowxevjkiwbazxmsjx,iqmkeoueimpgptvmghswbwtnibavnopicgbhjgfmgfoiyhnsxqcgruacydzd,jagfgcgv,Philadelphia,AZ,,,33993.0,4.0,3.0,W,38.0,365.0,R,Lennar,1.0,1610658.0
wdu12273,wduqelrzmerd,QGHMNRNALUXWRJ,J,,wqubwqncdgpynrjqdawudkxvdpnyxsiagzci,rawlpmhteibajpjrvbdqegnlmeomxlrkngdehpwfduqwhatxwns,Mknkcfdxtvxx,Las Cruces,IN,United States of America,,50976.0,1.0,1.0,S,29.0,446.0,R,Iasis Healthcare,7.0,359942.0
Vmo12274,Vmouirxzvcytoqh,RKWAAZOIBMRLMJXHXR,X,,Kjjxjnhgjqszceadnbbasfvqphamohnnetkqh,FSWPEEUPCMAUJOGDSXMBPIYGABCCSXOCZDVVO,Zkkdjcrrfv,Springfield,VA,United States of America,1-708-876-4578,187595.0,3.0,2.0,M,97.0,369.0,O,Embarq,4.0,1436315.0
Vue12275,Vueihgieakfhsgsyszmfevt,iicobahpngbmvigg,,,Ivlnpkijthfmvhjudntkuxzbhwplizvmigzbknqfewxfehvwdswihqaeft,cbhwmcmqlorbkzlg,Npvabn,Edmonton,IL,United States of America,,237527.0,1.0,0.0,U,64.0,436.0,O,Cigna,6.0,3850672.0
aql12276,aqloptzxvpzvvmpjsp,QFASLQDLVIUKZWT,S,,Qhasvarxjhvwqfktvfeqhuzmhyerinxuulafrcbjwyfehtcqocipuqvzmqox,xpvemqugekunrtkvabxdlojorjrjqskbdpf,AMAZPV,Bridgeport,NJ,Canada,,408665.0,4.0,5.0,M,40.0,358.0,O,PepsiAmericas,4.0,93264.0
Oyt12277,Oytoqmadzkkxptbgeebajh,Iqraukkvbivlawfb,V,F,pluwlqzeoaslmxpotxhssrcqqcecqrfdvxldpag,,TVIEXI,Moreno Valley,TN,United States of America,1-558-144-1963,496385.0,2.0,4.0,S,2.0,778.0,,Tellabs,9.0,3972112.0
oot12278,oothnsvbyjz,XMVJQUVMMVGCFLYFRS,r,f,Bndrbpbycsimspxdvulbdlehqpeitiyqwotpdzptucvoejdeldkrisvfjchrvqoaxxfgatth,abynfubhlpepxpywqpnjbthmhbzslpfjiegadcuazvh,hdxwbvjb,Peoria,Ontario,United States of America,1-852-976-8737,450003.0,2.0,0.0,U,86.0,456.0,O,PolyOne,2.0,1783132.0
gqp12279,gqplc,Krtbsgv,, ,Moaqycsrfernzbudodqrekqzsntivsksgofpexqthcapjobuogtamiy,Drgttcpe,Mcikfpfjzj,Riverside,WA,United States of America,1-409-332-6355,467959.0,4.0,5.0,M,43.0,588.0,O,General Cable,4.0,2990001.0
SGD12280,SGDFJTQM,frmuslfvamijwhfnfpzapmsycq,,M,Qaneoiwfbqzzfowmgzunmrseglselwhjzohn,BECGOSESQNQJMZALGBCCCDPPDNCJJFECRXERIPMILGFDRMWTCTE,cjjvfezoq,Charleston,NC,United States of America,1-622-439-0390,320766.0,1.0,1.0,M,80.0,542.0,O,Google,8.0,730252.0
Amp12281,Ampdspwvellifloogifomqimjppepe,VHDBHTMRWPUXHQZQJOH,A,,Kpvpckdjhidatjxpflkklnrmnppqct,Bbvxmozjslugttqkmjhqkrje,FJVIFFQL,Newark,GA,United States of America,1-069-057-9363,311474.0,3.0,1.0,M,85.0,806.0,U,Fidelity National Financial,2.0,
CFY12282,CFYWBT,kfsmwwcmuapugsrqfvid,U,,jyiclpugyliccevegmhktdfnmyb,Chrulrqumemqmwynomexbtbbbl,Qpkbaphf,Bismarck,CT,United States of America,1-226-605-4270,244212.0,1.0,3.0,M,73.0,394.0,O,,5.0,3371755.0
ERL12283,ERLNHRJZZPDDMFWWAQKTLNK,Vtgsjn,,,Icahrxsyhvhqfdfuymhkpioqstpjwzzjeeqsa,Kfuuaotg,zuntqfeswz,Chula Vista,WY,,1-257-713-9986,,,5.0,S,84.0,550.0,O,United Refining,3.0,488022.0
ucr12284,ucrfqcdntxgdyqnezipmitdtgv,cyhbwndslrqwfeogugi,v,f,sjrhpfazmletcgschmacnrsnuftha,Craqhpgxxqeivezqdafrlunawdxnhcjoxphaaoeblaopsvqvqgkrepiuuixkh,Frnmausbvb,Lansing,WI,United States of America,1-934-487-7602,115930.0,0.0,4.0,,76.0,592.0,,Crane,3.0,1188396.0
Fkp12285,Fkpbeqvmmstzejo,ONVEC,,f,Eiinbyitmahosndncarklciojyzjqkukypcwglexebeggtpmvdsxehhnfodubyqkjymqigxshy,Ilqotpmdogouxwvpoeoskucuhluqwpig,FBZXMGP,Hartford,MA,United States of America,1-513-685-0381,328375.0,5.0,2.0,S,25.0,537.0,R,Verizon Communications,9.0,
Bkp12286,Bkphyqoxaqwyxudpjhqcnk,itplaccxdlutoogkvok,I,f,qkauphakyasfmesoixxifubsnqyvpbdlwbjjuaaxajs,Tijdrfhgxstnopalibwllgunpxhltzcwkrnjaoaunnbdzqmdqxructbjrtftbbknsjdt,bkoohxjfbcs,Fayetteville,SD,United States of America,1-961-222-9395,253711.0,5.0,,M,60.0,707.0,O,Public Storage,3.0,2185517.0
Ntq12287,Ntqltzzmvbhruhobbhqvuajjwi,Djzainbfyxesjs,,,DAERGDISBRQKPQOSOOHLOVFL,LNBJJRDTSSNPRIMQQVYAZDHHTOBWCQCAZOPLOWPGGBBVUXKHUZTIHXBMFFEZKCDIMMIFSE,JZQFHUOJER,Great Falls,IA,United States of America,1-619-448-5673,92046.0,4.0,1.0,U,65.0,579.0,R,U.S. Bancorp,10.0,1883164.0
hlh12288,hlhyvevncm,HBWOFOMYEOPGTAVKR,,M,Pnmohabvzvxirgiooabe,ugbavzilpkkziglzqkiimmmompsdkmoqakvk,LEEHJSHVM,Casper,AK,United States of America,1-533-282-8485,454454.0,4.0,0.0,W,5.0,589.0,R,ON Semiconductor,4.0,3082174.0
Cwm12289,Cwmfpmgkzjmegqpdbtap,Orsfdpftdvhxzeyx,j,f,SPZRIKAIURJUNAROARXJWKOTXBAXJPAEGGAMADTFFLZSTKGQWSDVPLXANTZOWAHMCOWOZKLATWOBMF,hjedwsbk,Qcswmcg,Toronto,DC,United States of America,1-584-689-8226,166188.0,5.0,3.0,S,43.0,845.0,O,URS,8.0,2084740.0
Pgv12290,Pgvkvvrgeshoc,Rfepwfcpvsdjxwjitzctstt,,,nwakgyabgjqbprjrmrjicowsweyrerquqgnomvyoohxxltuzxexevaqukpydrr,zyvgeocpikwaiwoqpdrzqxqcwmrkobbtmrl,mypleijbkcwk,Fremont,OK,United States of America,1-393-407-2621,282983.0,5.0,0.0,M,42.0,314.0,O,CC Media Holdings,3.0,305790.0
Ijl12291,Ijlobglutlxy,DRCPTQWLVKEOOMSZ,,,Xmgnuyjocrxbmmzcl,alipsqtakftbiqaiuuscphsxqfwefahvoompeogsnywgspuicqnndqh,sfmcw,Bridgeport,WA,United States of America,1-564-152-2837,140876.0,3.0,,M,6.0,456.0,R,Avnet,5.0,2251427.0
FSX12292,FSXZRUBYZBCK,enmunefhqoqq,,,BWDBVOQ,Siokjrrtjrwhxdkusneezqystiatfwvcertroz,JQPDPC,San Diego,MI,United States of America,1-261-694-5138,241059.0,4.0,0.0,M,4.0,661.0,O,Kimberly-Clark,3.0,842057.0
QHJ12293,QHJDP,Aexqopkhzhbvanvnutstjmhczzw,,,eabmxkoqfdvw,Drjmwkcmmegrudwatipxsgrffdkhnwzxail,knqqlcty,Tampa,NY,United States of America,1-919-832-5314,,5.0,4.0,M,96.0,507.0,O,Precision Castparts,5.0,
KEU12294,KEUQMPKJDYZDCQHECHIVD,Flebqcdiimoymzb,S,F,Iqixqelgxmoucckxplodyjdkfcosfwkvqlvhw,bttpjlbpmhv,DONNGJG,Jersey City,KY,,1-151-045-9104,194589.0,,3.0,S,6.0,758.0,O,LKQ,5.0,2348382.0
Yiw12295,Yiwacybfpkioj,Ktbaxnxggq,,,Btmcmjubb,Tgqno,Ykzao,Gary,AL,Canada,1-718-904-3454,55077.0,4.0,3.0,M,90.0,849.0,O,,4.0,303969.0
Lur12296,Lurnducft,Jxocswvadrlshpskdhgv,,,GNXNOYDNPJAMXAVBKJHLSBDBSADPLAWZQNSOAPAFARIOQWBGPVFHZYARSGTWYNXXH,UYKMMTLQHRWQLJA,Mfkpy,El Monte,MO,United States of America,1-444-549-7034,162651.0,0.0,3.0,M,82.0,454.0,R,J.C. Penney,9.0,426121.0
ocg12297,ocgvatakucum,RJUXBWWBWSKJMUWYFESYSYPLYAJVDW,,m,JGTPPEAPCUZWKHZZHWKVUUQXGVHICNLKWMITIZUAYKTPJXTNFYCMYBYPQMIXSMPLRIZUR,Teykigblekjpsaqljsejncdjqbvlincjlfzlmiskzifgxnkimwdnvjifvgpaln,Xfyszm,Sunnyvale,CO,Canada,1-940-403-4707,162804.0,0.0,4.0,M,58.0,465.0,R,Airgas,6.0,739970.0
Mis12298,Misccgsqmoqsj,Vshzpqzer,k,,krlfprmpdosddpaiiktrculfvowm,Dfqddqgqitvfxbdqwy,Ppigbuaky,Spokane,KY,,1-888-022-5606,179308.0,3.0,1.0,U,75.0,640.0,O,Host Hotels & Resorts,,944292.0
kvi12299,kvitjosgx,SDEIK,g,,DUHSGVKFAQXIZZRNELNYOHJGIJPZUHJEUHQSTRHRQDLDHRVXVXMNSIMTDOILEQTJ,Smjsknnwwaadegpyjjl,Hndwr,St. Petersburg,MS,United States of America,1-506-023-3346,210158.0,5.0,0.0,U,92.0,304.0,O,Patterson-UTI Energy,1.0,2697249.0
Jbm12300,Jbmtltdsuirdhxzcl,MTISJKRNLZ,,,Txfirbqvedyhnlatiunpyfbidtjwdzsjlbsdjpdcaajmwlnwjnohnixpoiesubxejlou,Tudbmmecudenzhtyheliecotayeisidyltrpxphgsjszoddkzxswhtboszp,Pdckfuswqfi,Fort Lauderdale,Alberta,United States of America,1-021-542-4665,415363.0,,4.0,U,86.0,346.0,O,Dover,5.0,2222649.0
ZER12301,ZERJPJGXDCHSTAQ,Wzvcttxbf,,f,Jnbrgcshalrezpzzhwwmpuatjbttrcehyvtqc,Itnlqkupbnqoddcyecuowvhhjyismqfeksbtfzqgjgoikwjtqkgq,,Oxnard,Prince Edward Island,United States of America,1-396-239-9090,420836.0,5.0,0.0,U,6.0,627.0,O,Advance Auto Parts,5.0,468140.0
Ljd12302,Ljdhrd,Wntdrpiyiwvlnauphmrnuitg,x,,Gqiggmvalfmoqzehjfpvdaocubzbbgcqakecbbplvlpfpnstpa,Zmcvlgeworjsudrpjqgffjnjgbnqhlmtdnlvgjsmdjpakhtvubkbrjo,Azrhdiiou,Louisville,Alberta,United States of America,1-471-782-7121,485904.0,,1.0,S,86.0,589.0,O,AGL Resources,5.0,1950276.0
MHH12303,MHHJWAIHFTPZKDNFEFIFGRBW,krumuubufpnecymvhdphbytbmngxq,,m,DINGYIKWZWLGXJELFPHMORYTWJKBFTRGRTVGNBPHHVIJASXYUENQFFUZCDOIFKYSHAOTNKSOFZLXE,NDSKBFDDKFAUFGDIHSIJK,Jjshqa,Mesa,RI,United States of America,1-792-206-3227,98539.0,1.0,0.0,U,40.0,809.0,O,Southern Union,4.0,1588249.0
Rfb12304,Rfbssrolobvnuxsnhvkbgyiauwxsol,Iesuziijvhoagkoayb,,,HPTEYNAJF,Zzcwhcitbrtuobbopciqksovfxnhyqrbclndnqbhiowgwp,Wgmlben,Baton Rouge,New Brunswick,Canada,1-664-659-5033,407049.0,0.0,3.0,,76.0,531.0,O,Flowers Foods,,3853200.0
Xwx12305,Xwxlzehvimskvzjpewbpfcuyjru,DQCGDHFWOAVAWTMMMQMJB,,F,Jedygadvdvddbxxrijjjrpsuqpcziiqyficbccqbbhkhwjfjssggwhpngumpstjz,Qojnvgssxpbiznjdazlcxwlveknipetknwsxyiplliuzmjbfckylgtuiajvtoxh,AMIQFTSEC,Dayton,MO,United States of America,1-370-183-3719,290262.0,4.0,0.0,S,41.0,400.0,R,Psychiatric Solutions,2.0,3906037.0
ehn12306,ehnzraspvkgxws,pcxhjbzsakgdyi,b,F,,Ojrzyijrowyctoswfhwthqamtiidwieuegnzhbwuiqrznbhdbm,CALKVQ,El Monte,VA,United States of America,1-331-127-0336,280984.0,1.0,5.0,M,83.0,324.0,O,Cenveo,10.0,
QQH12307,QQHWVRZVMJKN,Jhesnpwowlkq,k,,Oujnmqqurpeajupofdaqcwypkxntogtlaelxqouxsujmpoptvvcteyqrwiflekyq,Omsgphihupfde,xwurulh,London,OR,United States of America,1-006-924-9297,408050.0,5.0,4.0,M,100.0,709.0,,AbitibiBowater,1.0,203616.0
Dmi12308,Dmixbdgaqkpjsisrszwyfvwrsi,ymlkppdqzisibfhufxdmuqsiv,l,f,Dmskgbjgowhalm,rtenbwoffvfrxsusvosodqztcisvtmxkqvvevbj,Luhykbau,Mount Pearl,ND,Canada,1-206-843-3630,405529.0,5.0,2.0,W,30.0,580.0,U,First Horizon National Corp.,2.0,126249.0
avn12309,avnvlx,Yyogeqf,M,,WTBBMWBNOVBURDTMDAHLJPRWHQ,Cffvuyeveyqudtjaghgsdtdizxwqnxwnwjxgtivrmjktehvprocduiyvvc,Hhxdv,Plano,Prince Edward Island,United States of America,1-763-778-6828,126262.0,0.0,0.0,U,43.0,704.0,O,Arkansas Best,7.0,2622290.0
Mrz12310,Mrztvfhytczbtgxkyzk,Npmpmuttydafovajeuofypp,,,,Extkvqbzltxobljuobtuvqjozmxbihccekamn,PVRJAHFAXVA,Fayetteville,Newfoundland,United States of America,1-004-494-1059,98860.0,4.0,5.0,M,4.0,502.0,O,Ecolab,4.0,2529787.0
Yto12311,Ytoswnkaxafdciuatdgbfqaaudlyd,jgtpjgjowumxzkh,K,,,Hfchqtjbneybmsomeefymhzskrwdtuewfyhjrqogp,lxzhfhllc,Vancouver,DE,United States of America,1-030-182-9671,37350.0,1.0,4.0,U,21.0,457.0,R,,9.0,64952.0
WYB12312,WYBJQZUDJFBLOSTFIVTP,Sfslbqkbeiwoh,D,,Craddzxzresgxqiocwpfjflnlqwz,bitqvirumcdzhio,LEVPWW,Frederick,CA,United States of America,1-758-089-6196,230290.0,4.0,4.0,S,50.0,508.0,O,News Corp.,3.0,3764339.0
TQA12313,TQAYQWCANJXPPDBB,uzegaonaehcldsblqykjdnafw,,,WHUUXHDZGBZPZIAEAEGCSWALOJEFNDWEMHOPAUIEPZXOGZKAHLOZGNBSXOUEEGQRYMMM,Kniokegtomqfrwxclfakrdeaqntqpxfrwjdicnxdd,Bskzwysi,New Orleans,ID,,1-013-070-2029,119956.0,1.0,0.0,,20.0,531.0,O,Publix Super Markets,7.0,
Mpa12314,Mpajjadijftvchjdwiilqvtz,Xmwgpzpzjmoquzbevf,K,f,Yhvacnnqmmmgwrfhphpxnhyvfuetxjxmcipnzkhdyfmcttjrfyoeuqrpzvz,Teccfpldgfcgolmcautgpalfxmhavardrsiytpvgjbbrecsev,YGHKCCHW,El Paso,KS,Canada,1-632-661-7161,164589.0,5.0,3.0,U,56.0,,O,Land O'Lakes,3.0,3880644.0
qow12315,qowlptsmqqmodnifxvmoaujxennbua,aouaqoaryufczdc,y,M,Bdgrawholqoijnqtrwrkylkhstyqlulyfnrspemwvan,TFPMAOIWJJJTGIHWKKQUCPKXIBVDTNUHYGGGAAQARXJTHRURFZIJGABMECNLTLYJCBHLBVMLZQDP,RIROAXTLPTUR,Huntsville,MD,Canada,1-370-978-8638,182678.0,2.0,0.0,D,76.0,,O,Delphi,10.0,3926126.0
Oxj12316,Oxjhhsrfnkqjsqctpvvp,LJZIUSEBTTJILMCCL,I,M,Ydghuznjlxqaiowpiouevxobilbhcyljumuaq,HNVCKDX,Ykmpul,Jacksonville,RI,Canada,1-138-404-1013,351317.0,0.0,,M,92.0,304.0,O,Lithia Motors,10.0,3417605.0
ckl12317,cklrhddldhjotog,LJIWRMBMHUXG,F,,Wotkbsiryeroriopxswogtdnjjmwtdkpbuykxrgbc,Wklkomqcmdjtbozlfrewdjxsdcecpdpwakoobjcooqoyhedfv,Xxctzi,Las Vegas,CA,United States of America,1-248-361-8642,160175.0,1.0,2.0,S,26.0,817.0,O,Buckeye GP Holdings,2.0,457926.0
Prl12318,Prlrmc,PMNNOMSTLFCNRQUDGIVOAOAHUQCTS,D,,GTZSBMHHDMXVWANKNOBQIZRQKJKEHPZGNRHKNBCHQSIFQG,Hwldhpyklnmtglmnigmevqwuijhsunaheglbwfwxdmerjwmkgpsarfhvtohzbwbggepyhqsypwck,dcvdjkuqtwt,Hampton,WA,United States of America,1-671-685-3427,294533.0,4.0,5.0,M,12.0,353.0,R,,7.0,2935217.0
CUV12319,CUVWAXACTHGTESFGIZDAIFGTIULBKI,Zcdimmpyudwvnbbssucydpxmrdpq,,m,,vbjdcjsyazaumlavpdxppsmiwjfypbbjznyzpedejzxbxzthsoheclsdukbcgeog,Bpzqorlwot,McAllen,ID,United States of America,1-394-717-9998,97846.0,4.0,0.0,U,74.0,741.0,O,International Paper,,934777.0
Ysp12320,Yspuopswhn,hifwjcuyafkwralv,,M,Qvteaqmlumpmnbiwgmsavwcrvjp,DDPTBAHGYFRAGFXDDKRNR,Ipbwyxwn,Idaho Falls,KS,United States of America,1-145-829-9708,335004.0,4.0,3.0,M,25.0,655.0,O,Freddie Mac,,3701481.0
Fks12321,Fksolknigjfcoaqzwxvirrzdjsg,ITHURFPAGAIBGAAPDK,,F,tnyxmgbgttqit,fpsxhnbkipxakmudlss,Asapxipt,Escondido,Prince Edward Island,United States of America,1-357-287-8080,146440.0,,5.0,S,8.0,769.0,,Priceline.com,5.0,1637670.0
Ghd12322,Ghdftq,Kvjrpkkibkbhofchuzefehqor,,M,,nefzfnmnikgxoymqruocjboizrtbhskkxoessyrbxrstiddpafzpey,Smydtaabhcrp,Mesa,VA,United States of America,1-284-247-9149,316315.0,4.0,2.0,M,23.0,633.0,O,,,2335832.0
