ActionType,ActionTS,C_ID,C_TAX_ID,C_GNDR,C_TIER,C_DOB,C_L_NAME,C_F_NAME,C_M_NAME,C_ADLINE1,C_ADLINE2,C_ZIPCODE,C_CITY,C_STATE_PROV,C_CTRY,C_EMAIL_1,C_EMAIL_2,C_CTRY_1,C_AREA_1,C_LOCAL_1,C_EXT_1,C_CTRY_2,C_AREA_2,C_LOCAL_2,C_EXT_2,C_CTRY_3,C_AREA_3,C_LOCAL_3,C_EXT_3,C_LCL_TX_ID,C_NAT_TX_ID,CA_ID,CA_TAX_ST,CA_B_ID,CA_NAME
ADDACCT,2015-05-07T10:30:34,2605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7054,1,635,jBSPMBKNgjXhBqobqmiQAOIDJfrtAsDU
UPDACCT,2015-05-07T12:27:31,435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1439,2,11685,BKsGrYKHNIIODRGukqYRSJREQNRATJU 
UPDACCT,2015-05-07T13:08:49,2136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4056,1,,
UPDACCT,2015-05-07T20:58:44,2118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4018,1,14769,HuTJRNOSbfBeMMBQGdRZTbXOUSLyPfkiJRyFRFzC
UPDACCT,2015-05-08T01:51:09,2231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4781,1,12882,XqWHbrWCT mwYcivtbyARPoEHPSCZdpFJNxWTYW
NEW,2015-05-08T03:52:15,3705,334-36-9156,,2,1950-09-13,Wiegand,Shaine,,2308 Baltic Road,,78237,Salem,Newfoundland,Canada,Shaine.Wiegand@fastmail.fm,,1,975,913-4389,,,,,,,,,,LA3,CA4,7055,1,3409,ihEWaLlcPhNzSEHiPonNHa YyCzUPKIMxwZwNrRRxFoHvV
NEW,2015-05-08T11:20:31,3706,671-14-5113,f,3,1987-07-16,Swick,Katrinka,,23148 Willowlake Lower,,46205,Pittsburgh,AR,United States of America,Katrinka.Swick@hushmail.me,Katrinka.Swick@gmx.us,,728,047-1097,,,248,375-8452,,,,495-2714,,GA1,KS3,7056,1,49,MRvfQTSHiDteEpliRLWOAI dTPOczJfQJKUlPj o
NEW,2015-05-08T17:42:51,3707,397-08-9086,F,3,1998-09-30,Douet,Linn,X,1722 Mosshead Drive,,60735,Whitehorse,MO,Canada,Linn.X.Douet@shtrudel.biz,Linn.X.Douet@box.az,1,519,988-5127,,,,,,,,,,NJ2,NT3,7057,2,1898,LNVVGGoQqKHnjDGqLwDmGIuGVtOGHtAu
NEW,2015-05-09T03:29:45,3708,379-00-3299,,3,1953-07-07,Sabo,Lab,L,22162 Alabama Drive,,75054,Casper,AL,United States of America,Lab.L.Sabo@netdove.net,Lab.L.Sabo@gawab.com,,697,463-0059,78683,,,383-6517,,,970,919-9977,,NC3,MT4,7058,1,5950,YLCN LGUpmSTNQfTrCVKkToSDPoUbjIdBiNdPZpStfXAm
NEW,2015-05-09T11:38:11,3709,249-62-9918,,3,2005-04-21,Longfield,Ronan,,17933 Flores Avenue,,V6N 1S3,Provo,AR,Canada,Ronan.Longfield@post.com,,,289,193-7568,,,567,187-3736,,,,,,NS2,KY2,7059,1,6237,GcInUKoLmHzdqcBpFezOjEznDGTl NsjTyALZQvQPoQBxMApnQ
NEW,2015-05-09T13:29:15,3710,177-80-7610,,3,1930-09-30,borozny,Alfie,,3261 Henderson South,,80190,Santa Ana,TX,United States of America,Alfie.borozny@webmail.co.za,Alfie.borozny@mailvault.com,1,744,974-8773,,1,799,332-2109,,,,,,NU8,MB9,7060,0,10747,xLBRXrafuSBwEPguBZlCykIFbsztcLU CzxabyQjpUNEwq
NEW,2015-05-09T17:19:13,3711,205-08-7091,f,2,1965-01-23,Knighton,Courtney,Q,13177 Brighton Avenue,Apt. 600,90395,Santa Clara,British Columbia,United States of America,Courtney.Q.Knighton@hotmail.com,,,329,092-9590,,,,,,,,,,UT3,PE7,7061,1,291,LpdDUDVqZBvSQJBJKoQrBFIzKUPgCPtpIByxoVnlf
NEW,2015-05-10T05:37:58,3712,556-66-3798,M,2,1929-05-20,Kaufman,Ernesto,,13069 Shelter Crescent,,35820,Fort Collins,KY,United States of America,Ernesto.Kaufman@gmx.ph,,,400,033-7079,,,,773-6749,,1,822,895-1173,,YT4,IA7,7062,2,4855,TDbGOMWLsNQhUDLmBzlmTVONwAPAOQUIQUHTLsktVT
NEW,2015-05-10T11:41:18,3713,611-04-7786,,3,1922-12-06,Probs,Kaminsky,,14359 Commerce West,,V6H 1S6,Montreal,Quebec,Canada,Kaminsky.Probs@soodonims.com,Kaminsky.Probs@shtrudel.net,,,858-2362,,,,545-8093,,,,365-8754,,NV1,OH8,7063,1,13022,iCcEhpHjR fVciCpZIyxQafUnxIUasVWMJPmSOLHHsMuOntq
NEW,2015-05-10T11:57:43,3714,984-91-6804,,2,1979-08-18,Setterfield,Armando,,18966 Belt Line Upper,,57114,Sunnyvale,ND,United States of America,Armando.Setterfield@shtrudel.tv,Armando.Setterfield@hush.ai,,,549-0437,,,286,312-9337,,,,,,NU8,MD2,7064,2,799,zuPSdVJaaOqJUQDEJPESnVnOuBsKflnAxh
NEW,2015-05-10T23:26:50,3715,793-50-6628,M,,1935-08-14,Sidor,Hiroshi,,20940 Shearer Drive,,E7O 1M9,Memphis,PA,United States of America,Hiroshi.Sidor@amplimail.com,,,,296-8410,,,371,137-4832,,,,,,CA5,SK4,7065,1,11303,XVDuIPsIhbtBMaPWnBQvtoHEjyxDlcRBaTHZL
ADDACCT,2015-05-11T01:13:02,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7066,2,8386,leGdROMAuiBglaeUoVT JLehmIlQXKLC
ADDACCT,2015-05-11T11:55:41,2139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7067,1,6991,bTkFgxVLAJwNBACmuoQQUUxHEHFEcuGMTX VyPnTMOTOhJIQQW
ADDACCT,2015-05-11T18:30:55,2304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068,1,11473,rKaRtA QwGuYTzRFpRJVJe KfFiClXCONSGCwsBucdOTyr
ADDACCT,2015-05-11T23:42:41,2908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7069,1,3552,ngBnFdGuchUAEIoBUyUARPImOryMwIYvbXDAqiBiF
ADDACCT,2015-05-12T04:33:32,3624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7070,2,4275,kenQWcImCv WlWasrmlIuMIdzjinaZbo
ADDACCT,2015-05-12T07:51:35,1508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7071,2,9546,rkOHCTEGbOcLjaPLdNLT ydSUAaEUczFwxnRGPiw
ADDACCT,2015-05-12T17:22:34,1078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7072,1,3163,
ADDACCT,2015-05-13T05:37:33,2826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7073,1,10279,PrcoUqYVyQzMOvpXHHpfMyDEebQPjM
ADDACCT,2015-05-13T05:39:47,1481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7074,1,1522,FVtWfIztCPBlNcUhmUXKxVTvpSQ OLNX
ADDACCT,2015-05-13T13:59:12,2809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7075,1,10017,WpsSSSwaIEU FGQWaTJZNceJDmwK XbLrHVuArAQ
INACT,2015-05-13T19:48:45,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPDCUST,2015-05-14T01:51:47,3351,,,3,,,,,1297 Gray Falls Crescent,,78427,Hay River,,United States of America,Heleen.Modafferi@usa.com,,1,545,204-6303,,,,,,,,,,,,,,,
UPDCUST,2015-05-14T05:39:46,2157,,,,,,,,,,T5B 1L7,Pembroke Pines,FL,United States of America,Linnea.Mitrou@lawyer.com,,1,397,580-5511,,,,794-2404,,,,,,,,,,,
UPDCUST,2015-05-14T10:42:03,1602,,,2,,,,,22319 Amherst Street,,V6D 1P6,Sunnyvale,CO,,Shorwan.Fraser@gmx.co.uk,,,,662-9680,,,,946-2984,,,,,,,,,,,
CLOSEACCT,2015-05-14T18:33:50,2755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5235,,,
CLOSEACCT,2015-05-14T18:51:06,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588,,,
CLOSEACCT,2015-05-15T00:56:36,1118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2108,,,
UPDACCT,2015-05-15T12:52:23,1870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3550,1,6315,
UPDACCT,2015-05-15T12:58:12,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6123,1,7185, JtUJVWurauSBCLxSxlngvUOhAcUTBUwEYrpIFOuqDhQisvyhE
UPDACCT,2015-05-15T17:50:53,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1718,1,11579,NPxAJkNnErOHlWIxRVLIJgwBJIVpGkoRDmMNtlxA
UPDACCT,2015-05-16T06:01:35,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1564,1,4657,xujDuoUEFOYCMFpuDXrJRubnSSpvdJFCQ
UPDACCT,2015-05-16T09:23:54,2355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4475,0,,twlwIEdUQimztiqQJlDDRBWarOdSTvILVrGKDekXUxHcxX
CLOSEACCT,2015-05-16T15:08:06,2401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4561,,,
UPDACCT,2015-05-16T16:56:29,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3083,2,2150,fwoifVbcXXFrtCRmemnojXEzEaLIZIRCTiIR eqPg
UPDACCT,2015-05-16T23:49:14,2117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4017,1,10535,JQHMwjclQsRAYPyHLVGzUAndbxIwChFaJnmFNVRmMpTjYqdGiF
NEW,2015-05-17T01:01:38,3716,754-69-8046,,1,1980-07-01,Deslaurier,Josephina,,21448 Hampton Boulevard,,S7C 1N9,Las Cruces,CO,Canada,Josephina.Deslaurier@london.com,,,,447-5531,,,,,,,,,,MD3,ID5,7076,1,8355,vBzVkRPrRDZHIXfKFVkiwDStGpZYHcRBlVPBTfJHJlgoPA
NEW,2015-05-17T02:36:07,3717,250-99-5067,,3,1928-04-13,Longpre,Daffi,G,22279 Gramercy Road,Apt. 339,85267,Charlotte,IN,Canada,Daffi.G.Longpre@rediffmail.com,,,,823-7398,,1,481,180-9094,43066,,,,,NU3,CA3,7077,2,782,OfoiaOEFAOYDicuMNklmBIVfrxJVJ bLBgilR
NEW,2015-05-17T09:01:37,3718,595-12-2485,,3,1961-09-27,Glidewell,Cristina,,23788 Linden Drive,Suite 429,33143,Chesapeake,FL,United States of America,Cristina.Glidewell@enveloped.org,Cristina.Glidewell@rediffmail.com,,,087-5903,,,,,,,,,,GA6,MB3,7078,1,9355,QNrXNMLVJLqhJMTEHOGYTtHBSHVMJLxPWmHhqzHAAztKf
NEW,2015-05-17T18:16:56,3719,192-20-5132,,3,1994-04-05,Messier,Tierney,,18570 Woodtimber Way,,92126,Shreveport,WY,Canada,Tierney.Messier@moose-mail.com,Tierney.Messier@gmx.com,,934,124-2680,,,489,773-3594,,,,,,YT8,SK3,7079,2,7936,UaZiQAHfOuFmiNDGplWcJyORJROQFokXPIJeQjWZw
NEW,2015-05-18T03:50:56,3720,433-63-5071,B,3,1989-11-18,Dynie,Hesther,,14004 Pelan Way,,E7N 1N1,Fullerton,ID,United States of America,Hesther.Dynie@fastmail.fm,,,225,965-5066,,,651,336-1491,,,,,,NB7,CO1,7080,1,11108,JhIlnpKn agoAFOKYcMcYhtbfXeZvuqmbUTYWbU
NEW,2015-05-18T08:39:48,3721,375-23-9114,F,,1965-02-13,Korpela,Sascha,,13005 Bramblewood South,,23323,Atlanta,MA,United States of America,Sascha.Korpela@mail.com,,,,121-7184,,,,255-6850,,,,,,BC8,SK8,7081,2,10354,SLTqaaKRTYzuMIyFmRLARNxDHPFVAc ZNudBBXgXAOpd
NEW,2015-05-18T18:36:52,3722,849-32-9227,,3,2002-12-13,Bhullar,Dalila,,13435 Towerwood West,,93706,Arlington,IL,United States of America,Dalila.Bhullar@teancum.net,,,,841-1779,,,,,,,,,,AZ1,NS2,7082,1,7844,mJ LoguKdqw OSKJcusVsCAvfQOLMkmIDsc UHn
UPDCUST,2015-05-19T04:02:59,1343,,,3,,,,,13372 Winifred Lane,,,,,United States of America,Bang.Jordan@shtrudel.biz,,,880,920-9679,,,,150-7333,,,,,,,,,,,
CLOSEACCT,2015-05-19T08:09:59,1076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2036,,,
UPDACCT,2015-05-19T13:43:36,2462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5143,2,,ThrzYwnZHpohGIfiWcSQKCGcO QzAXoxMENhMZ
UPDACCT,2015-05-19T14:52:06,1552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5033,2,,CZkPPdXQHPcdeatRiOKqDGTrTqorMPDB
NEW,2015-05-19T20:28:52,3723,447-09-0492,,3,2000-11-08,Wymard,Aimil,G,13142 Vinson Lane,,20020,Lincoln,MI,United States of America,Aimil.G.Wymard@care2.com,,,,207-7530,,,,654-4196,,,,,,NT7,NU6,7083,1,3869,DiTVrpEwuegydPDUnGJcTsbOHLltZAbCiPThCSZ
NEW,2015-05-20T03:44:25,3724,706-78-7245,f,3,1943-11-23,Calmenson,Evelien,,21944 Richardson Upper,,30333,Torrance,WY,Canada,Evelien.Calmenson@spamavert.com,,,754,298-7212,,1,698,546-3610,,,,,,AR5,OH5,7084,1,9113,snzbAsnSEKSWXybOdOjMvyszKYWlIYAFSQjpFpXTI
NEW,2015-05-20T06:12:05,3725,154-69-6281,,3,2001-03-09,Rekowski,Isabelle,,3549 Ansley West,Apt. 347,R3A 1N6,Amarillo,MT,United States of America,Isabelle.Rekowski@operamail.com,Isabelle.Rekowski@shtrudel.com,,,880-7259,,1,778,273-1454,,,,,,ND4,MB9,7085,1,6592,YhyWJDocnOBqNKUiRODXWnNJRgiXLaosCPBuP
NEW,2015-05-20T15:57:27,3726,834-32-5665,F,3,2004-12-26,Lashmit,Raf,,2446 Forest Lane,,60605,Peoria,OK,Canada,Raf.Lashmit@mail.com,,,,169-1900,,,,398-0796,,,,,,SC1,HI1,7086,1,14568,jhuUSwNhFQiQr RSMnvpuUvGsNKhEFMQJRU
ADDACCT,2015-05-20T16:06:13,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7087,0,3576,kQHPcTzORQEuDTsKueYgejwHQByDvblRzqFyPkTKRUmxcTV JN
ADDACCT,2015-05-20T19:16:34,1398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7088,0,6817,QTQ vzd KQjWynYlPkDifPKsCLBIrTJN
ADDACCT,2015-05-21T03:56:48,1487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7089,1,5275,muthRkkFbjSZFSOxCvHBUnZehLEPxcmCVbBneWTzRSI
UPDCUST,2015-05-21T11:40:36,2137,,,,,,,,3202 Powers Lower,,97407,Fort Lauderdale,WV,United States of America,,,,,,,,,619-7817,,,,,,,,,,,
CLOSEACCT,2015-05-21T20:18:09,1877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4738,,,
UPDACCT,2015-05-22T04:20:18,1597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3148,2,4538,IFwsFNVLDhwCNkGyZMNyShf ozNUdOQPbaMGZw 
UPDACCT,2015-05-22T11:45:45,1930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3660,1,7649,PTKVHwjTAIotbjCTpIomqTEUjUNPzkdJPPdNpv
ADDACCT,2015-05-22T21:38:39,3095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7090,1,2031,cAEtDXgJZXCJnfefjGVyeRzPlOLEWHbUPmjpMq
ADDACCT,2015-05-23T07:18:09,2621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7091,1,5903,AlHvKdHZKvGEovdnXNAZSxRNmYmNrYpl LVA
ADDACCT,2015-05-23T10:34:36,251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7092,1,7571,WiSjp ckIPsquBKbHirUxxWLEnvVHrDDUHsQm
ADDACCT,2015-05-23T17:57:09,1008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7093,1,5466,kr aiSaiOpkrODEYSHNSfDqceLPFXRiETRmasiTdWPHPYpgtHe
ADDACCT,2015-05-24T00:21:51,2196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7094,1,1655,CRNHOQJeiZBBzbEraHI SIkbRQdpLjxSIsT
ADDACCT,2015-05-24T10:01:58,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7095,0,9481,LkPeXrVKtYCtquZrYmGTCEfCoRFTmMFMkLiTPEGzkQ
ADDACCT,2015-05-24T10:30:35,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7096,2,7390,
INACT,2015-05-24T14:31:55,1506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UPDCUST,2015-05-24T21:49:05,1816,,,,,,,,,,H2F 1U8,Casper,AZ,,Ellynn.K.Harapiak@rediffmail.com,,,,131-8414,,1,207,638-5343,,,,,,,,,,,
NEW,2015-05-25T02:17:35,3727,829-37-3189,f,3,1955-05-22,Serbin,Flora,D,4482 Pico Crescent,,R5H 1L9,Oshawa,NJ,Canada,Flora.D.Serbin@ip6.li,Flora.D.Serbin@mail.be,,724,232-0907,,,689,265-1524,,,564,234-7765,,AB4,NT6,7097,1,11815,qAWYlpHiIUKnhDLFYdiaMXfFeQBUePxQN
NEW,2015-05-25T08:53:54,3728,197-27-1084,F,2,1998-09-14,Boyd,Yalonda,,20025 Routh Crescent,,T6B 1K7,Charleston,VT,United States of America,Yalonda.Boyd@hotmail.com,Yalonda.Boyd@amplimail.com,,469,680-4252,,,,485-9744,,,,,,LA3,NY5,7098,1,7052,jKbLkIASmpFbxLcEQkIzzKDDYDoCEAdQactwFJYtymIT
NEW,2015-05-25T10:05:07,3729,246-46-0072,M,3,1984-08-30,Gleason,Vivienne,,1363 Hilltop Park,,35233,Columbia,PA,United States of America,Vivienne.Gleason@mailmaniacs.com,Vivienne.Gleason@mail.com,1,701,430-7754,,,,876-5675,,,,,,OH4,SK5,7099,1,2078,HUfaueWVbtNEEfAuVCelyBELrtULzEWhFmJyAak
UPDACCT,2015-05-25T18:01:52,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1313,1,1962,GBKRbyGeDKUgbCgwVxAYVmkXdPHXDiIGMRSI
UPDACCT,2015-05-26T02:19:14,3393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6453,2,4603,
UPDCUST,2015-05-26T08:24:41,3307,,,2,,,,,7339 Martin Avenue,Apt. 264,,Cheyenne,AL,United States of America,,,,,163-6321,,,,634-2032,40846,,,,,,,,,,
NEW,2015-05-26T10:46:43,3730,499-40-9513,,3,1998-07-19,Yogeswaran,Lew,,21829 Midland Boulevard,,19219,Dawson City,OK,Canada,Lew.Yogeswaran@yahoo.com,Lew.Yogeswaran@gmx.es,1,589,077-4126,,1,961,168-9267,16940,,,,,WI3,NC2,7100,1,7820,Jifz CUguQXGkyQASwsRzFdUPuNVwOcePJMVWFjJPBEGzUnB
NEW,2015-05-26T20:23:22,3731,693-17-7822,,2,2007-11-06,Reynolds,Luciano,,19219 Cape Drive,,45228,Fargo,VT,United States of America,Luciano.Reynolds@gmx.it,,,418,047-1625,,,,,,,,,,MT6,MT6,7101,1,1092,fOQtMsLnxwKBlDtpMlCSabUWBFHCmDDLMJOK
NEW,2015-05-27T02:48:57,3732,922-46-5256,f,3,1980-02-11,Ebrahim,Camila,,4333 Mockingbird Court,,77175,North Las Vegas,IA,United States of America,Camila.Ebrahim@gmx.hk,,,,,,,,528-0822,,,,,,VT1,OK8,7102,2,7172,gQfCeYMmSLLrGRtWyZ wCECefhXqRaUetpOKdhHBE
NEW,2015-05-27T11:06:58,3733,644-11-2316,,2,1994-08-20,Takahashi,Laetitia,,22345 4th East,Apt. 322,68514,Quebec,Ontario,Canada,Laetitia.Takahashi@mail.com,,,,906-7037,,,,,,,,,,OH9,OH1,7103,2,9979,LvbrLxEMNYaPyv KvCQFLO WqOGTKwSemYqwNCEq
UPDACCT,2015-05-27T16:32:51,2926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5566,1,5449,qLYkTvV IquygpBnlYOGxOBNrQaEDJmMXuPytKZYCZieP
CLOSEACCT,2015-05-28T01:56:52,2133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6170,,,
UPDCUST,2015-05-28T05:53:53,1030,,,2,,,,,7936 Bellflower Crescent,Apt. 720,93744,Salem,ID,,Trees.M.Jasmann@mail.be,Trees.M.Jasmann@12Freeukisp.co.uk,,,126-1444,,,,,,,,845-1935,,,,,,,
NEW,2015-05-28T13:11:47,3734,122-23-6622,F,1,1939-01-17,Barnes,Alane,N,23849 Westerley South,,99503,Paterson,MT,United States of America,Alane.N.Barnes@fastemailer.com,Alane.N.Barnes@born2frag.de,,810,773-8404,,,406,761-6292,,,,,,NC2,MB9,7104,0,3828,BIOsUCJJu GipdysAUlyPqYQCaXSyoYiAZqCxmR
NEW,2015-05-28T20:55:45,3735,439-38-3933,F,3,1951-03-16,Olsen,Lavina,R,4482 Eden Avenue,,90306,Lansing,Ontario,United States of America,Lavina.R.Olsen@deacons.com,Lavina.R.Olsen@mailmetrash.com,,,615-3142,,,,301-0324,,,866,974-7947,,US1,PE5,7105,1,10419,aBvgHEQJoniGHnVLAwRbMeEqBJpkBeUWCipqRROdAHOUGNDGY
NEW,2015-05-28T22:56:57,3736,018-56-3126,m,3,2005-07-01,Klavkalns,Jennie,,2047 Brown West,,98152,Nashville,KY,United States of America,Jennie.Klavkalns@dcemail.com,Jennie.Klavkalns@mail.com,,,077-2953,66995,,,,,,,,,QC2,LA3,7106,1,1140,wKKrRnuYlAuGbZUHLAQXCuRcNVvJiqTdYQOcvTfghkRfzgZv
NEW,2015-05-29T06:42:36,3737,483-99-4304,m,2,1989-02-25,Bashyam,Johan,,11678 Newport News Lower,,94591,Glendale,ND,Canada,Johan.Bashyam@gmx.com.my,,,,,,,,,,,,,,AB3,NM6,7107,2,6373,YmVsyJeFVbokmVcMSqpqocFd DjQLEceaywqdGsfA
UPDACCT,2015-05-29T08:33:08,3300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6280,1,13046,U  wUbMLhmsaI whBRAhbNRJDDZFOPbz
CLOSEACCT,2015-05-29T10:21:43,2901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5511,,,
INACT,2015-05-29T13:22:41,1195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADDACCT,2015-05-29T22:26:05,2926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7108,2,9072,MdSNotrQIsuPhTWbpAyJDqlGLIRdfqiejlorAOHIIGEWm
ADDACCT,2015-05-30T06:57:16,1135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7109,1,12852,AIbUKInHAWqMOXRJNvMIMdbdoBlJDFxQOVOog  dAFGj
ADDACCT,2015-05-30T07:29:11,3418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7110,1,11620,zBJBjWvtfAiOINRaz kSKqGZywCTvoHDEVqRZIPRLxBK
ADDACCT,2015-05-30T09:42:32,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7111,1,10006,
UPDACCT,2015-05-30T16:15:25,522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1402,2,3900,rAyPsMfsfV KOwKqJGOXboKUnG iCMXDSGIi IJtRHGngscaz
CLOSEACCT,2015-05-31T00:55:14,2131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4041,,,
ADDACCT,2015-05-31T11:01:30,490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7112,0,9471,wjzGISlDVBEblIPKXCBW KACdUAuRJX
ADDACCT,2015-05-31T18:58:44,3567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7113,1,1246,IueIMfCIjw STEsPMIRI gERLrStuTUsseSUv
ADDACCT,2015-05-31T19:42:12,3233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7114,1,6465,eRnQIgxXyUtNdXnkclivnRbarPYzzPIvHmAqGSOXhdtQ
ADDACCT,2015-06-01T07:22:27,3691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7115,1,11954,ENfRRPCU rpXZBTUplHouQZIwAnlhKPOrNoUbEMHhDSZUJgg
ADDACCT,2015-06-01T14:24:55,2353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7116,0,12800,PzFOpJxrEVbSwRRwLIGOYjBVhKqSIU
UPDACCT,2015-06-02T00:15:10,1689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3199,0,704,
UPDCUST,2015-06-02T01:47:21,112,,,3,,,,,14558 Kempner Lane,,80102,Casper,MS,,Marci.LLoyd@gmx.hk,,,,254-7189,,1,507,927-4223,,,,,,,,,,,
ADDACCT,2015-06-02T10:14:15,3539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7117,1,2863,CKFoweVLTKyqNKJFaAKYrKJKaiIFzySOjsF
NEW,2015-06-02T13:28:46,3738,386-14-8584,,2,1925-02-24,Cytrynbaum,Jin-Yun,,6264 Mills Lower,,H5K 1P4,Aurora,SC,United States of America,Jin-Yun.Cytrynbaum@SaveWildlife.com,,1,312,002-5897,,1,594,847-0362,,,,,,MA1,CO1,7118,2,1713,GToLJaJFrWmJQQmYmdTNHFBklxZGGXDKIPG
NEW,2015-06-02T17:25:27,3739,239-35-9204,,3,1924-08-27,Stanciu,Alexandru,,1111 Norden Street,,V6G 1T1,Hollywood,AL,Canada,Alexandru.Stanciu@hotmail.com,,,,486-9731,,,,676-1883,,,,,,DE6,AL1,7119,1,8963,SOQZQw EmBJ LekcvaRYLWVsrX igSHgeB
UPDACCT,2015-06-02T17:30:36,262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565,1,12869,
UPDCUST,2015-06-03T03:37:17,2464,,,2,,,,,17509 Reina East,,77133,Saint John,NE,,,Hermia.Groulx@12Freeukisp.co.uk,1,825,521-0533,,,,,,,,,,,,,,,
NEW,2015-06-03T13:54:23,3740,306-71-9329,m,1,1973-03-02,Olynyk,Ruchel,,22712 Beach Upper,,33020,Lewiston,Saskatchewan,United States of America,Ruchel.Olynyk@gmx.us,,,996,935-7071,,1,340,287-5274,,,,,,MA1,NF3,7120,1,1618,EzALcSP TakMxMVmlCveOkFQkqZHhgjd
NEW,2015-06-03T22:32:47,3741,172-07-2348,F,2,1920-02-09,Praeuner,Cole,,9284 Coffey Lower,,85309,Irvine,KS,United States of America,Cole.Praeuner@hushmail.com,,,,087-6526,,,213,411-7254,,,,,,PE8,OR2,7121,1,5108,NYRVuYbRIsFKGpDOjwzlFTBGvfUHMRCoAzWOuE
NEW,2015-06-03T23:57:26,3742,577-44-7437,f,,2016-05-31,Griner,Mindy,,23667 Parkwood Way,Suite 59,06101,Peoria,SD,United States of America,Mindy.Griner@army.com,,,890,409-4363,,,982,267-5995,,,,,,IN1,MO5,7122,1,2679,
UPDACCT,2015-06-04T11:59:47,3118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5928,2,3078,GerARPBaJEXTQIGIdgnfoSmLkhcdUeB
UPDCUST,2015-06-04T12:15:46,3630,,,2,,,,,20544 Savoy North,,H2B 1X5,Sunnyvale,,United States of America,Su.Strader@vegemail.com,Su.Strader@macgui.com,,,828-6336,35598,,,,,,,,,,,,,,
